_id,name,type,given_name,family_name,primary_email_address,state,credential,addresses,phone_numbers,email_addresses,createdAt,updatedAt,__v,birth_date,gender,notes,primary_phone_number,img_url,clinics,age,visit_frequency
1ed7ee8c-27be-4d82-b2fa-5521aa2a2dc5,Luis Hernández,677c23b98f6e833059afaee3,Luis,Hernández,luis.hernández@gmail.com,ACTIVE,45e392db-8078-4447-bd34-6704645f195e,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'luis.hernández@gmail.com', 'type': 'work'}]",2025-01-06 19:24:59.887,2025-01-10 12:39:26.795,0,1980-01-01,OTHER,Aditional notes,123456789,,['99ff61b3-8969-490c-9931-a4549378b4ab'],45.0,1
a44ab91d-fa41-4eac-a0b1-e04145a4d617,Juan García,677c23b98f6e833059afaee3,Juan,García,juan.garcía@gmail.com,ACTIVE,f93931e2-7408-4aba-b7c1-7d09f8e172a8,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'juan.garcía@gmail.com', 'type': 'work'}]",2025-01-06 19:25:00.175,2025-01-10 12:39:26.976,0,1980-01-01,FEMALE,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
66bee9f4-5076-4bc2-b845-7b6b7f5eb3b6,Luis Martínez,677c23b98f6e833059afaee3,Luis,Martínez,luis.martínez@gmail.com,ACTIVE,ea1d7620-0223-4221-860f-fb5b47d55ec8,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'luis.martínez@gmail.com', 'type': 'work'}]",2025-01-06 19:25:00.453,2025-01-10 12:39:27.141,0,1980-01-01,MALE,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
47b63c21-8e32-47ed-a372-06c22b86c6b9,Marta Castro,677c23b98f6e833059afaee3,Marta,Castro,marta.castro@gmail.com,ACTIVE,d94ab779-2440-405a-b2f1-9b1dde1b1e92,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'marta.castro@gmail.com', 'type': 'work'}]",2025-01-06 19:25:00.732,2025-01-10 12:39:27.301,0,1980-01-01,MALE,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
9283b379-004c-4d33-807d-6582548c998e,Jorge Ramírez,677c23b98f6e833059afaee3,Jorge,Ramírez,jorge.ramírez@gmail.com,ACTIVE,676b0e6c-bcfa-4bd0-9f62-b05829d447a6,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'jorge.ramírez@gmail.com', 'type': 'work'}]",2025-01-06 19:25:01.056,2025-01-10 12:39:27.625,0,1980-01-01,OTHER,Aditional notes,123456789,,['cfcac18c-f46b-410a-9fad-dd9778955387'],45.0,1
e37f7833-0d02-43c6-876a-5dfad817d9c8,Rosa Díaz,677c23b98f6e833059afaee3,Rosa,Díaz,rosa.díaz@gmail.com,ACTIVE,48b9173f-3fca-4171-8693-554734e6aa77,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'rosa.díaz@gmail.com', 'type': 'work'}]",2025-01-06 19:25:01.327,2025-01-10 12:39:27.786,0,1980-01-01,OTHER,Aditional notes,123456789,,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],45.0,1
aaa1a855-129d-4849-a512-a0e8f985c81e,Rafael Castro,677c23b98f6e833059afaee3,Rafael,Castro,rafael.castro@gmail.com,ACTIVE,790fee5c-1628-41e4-ac49-46693bfe2179,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'rafael.castro@gmail.com', 'type': 'work'}]",2025-01-06 19:25:01.596,2025-01-10 12:39:27.940,0,1980-01-01,MALE,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
609998d8-16fe-431e-ac87-88ef25fc5e11,Francisco Castro,677c23b98f6e833059afaee3,Francisco,Castro,francisco.castro@gmail.com,ACTIVE,b22efc33-63da-4ac6-a45e-c6f21fa164ff,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'francisco.castro@gmail.com', 'type': 'work'}]",2025-01-06 19:25:01.974,2025-01-10 12:39:28.420,0,1980-01-01,FEMALE,Aditional notes,123456789,,['cfcac18c-f46b-410a-9fad-dd9778955387'],45.0,1
4ac77177-11f7-446f-af1b-5eeda96f4ab7,Elena Ortega,677c23b98f6e833059afaee3,Elena,Ortega,elena.ortega@gmail.com,ACTIVE,a7c15e8f-e828-4bb8-9785-878eea2be9de,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'elena.ortega@gmail.com', 'type': 'work'}]",2025-01-06 19:25:02.253,2025-01-10 12:39:28.578,0,1980-01-01,FEMALE,Aditional notes,123456789,,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],45.0,1
4be64de9-c46e-41bd-8847-2e03fbc81f36,Luis Castro,677c23b98f6e833059afaee3,Luis,Castro,luis.castro@gmail.com,ACTIVE,772ed81e-9831-42dd-84b0-c682e989ce1d,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'luis.castro@gmail.com', 'type': 'work'}]",2025-01-06 19:25:02.520,2025-01-10 12:39:28.747,0,1980-01-01,MALE,Aditional notes,123456789,,['cfcac18c-f46b-410a-9fad-dd9778955387'],45.0,1
c6b0b29f-31ce-4a2e-bd5d-d51d356a3f0e,Sara González,677c23b98f6e833059afaee3,Sara,González,sara.gonzález@gmail.com,ACTIVE,1abfb9e1-aef8-4dc8-8bb5-daad97146059,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'sara.gonzález@gmail.com', 'type': 'work'}]",2025-01-06 19:25:02.791,2025-01-10 12:39:28.916,0,1980-01-01,OTHER,Aditional notes,123456789,,['99ff61b3-8969-490c-9931-a4549378b4ab'],45.0,1
da874346-b33c-43eb-9fa5-510b904cb1af,Antonio Martínez,677c23b98f6e833059afaee3,Antonio,Martínez,antonio.martínez@gmail.com,ACTIVE,ca5e6c21-a2ce-4a7c-9f37-d5dded6a75ca,"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'antonio.martínez@gmail.com', 'type': 'work'}]",2025-01-06 19:25:03.067,2025-01-10 12:39:29.082,0,1980-01-01,OTHER,Aditional notes,123456789,,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],45.0,1
14c8b97d-dbd8-4f7f-b403-d629200edbb3,Jorge Martinez,677c23b98f6e833059afaee3,Jorge,Martinez,jorge.martinezgarcia.jam1@gmail.com,ACTIVE,9b66df95-f6b4-4d11-b161-63663f227360,[],[],[],2025-01-07 23:32:53.050,2025-01-07 23:32:53.050,0,,,,,,,,1
dcffbf8d-8e1d-4714-a626-0dccf702cedb,Jorge Martinez,677c23b98f6e833059afaee3,Jorge,Martinez,jorgemartinez.jam@gmail.com,ACTIVE,119cb017-ebd4-4402-ab69-6ada9e45b520,[],[],[],2025-01-08 00:02:07.200,2025-01-08 00:02:07.200,0,,,,,,,,1
1791348f-8508-4958-a5d8-99137d2d43bb,Jorge Martínez,677c23b98f6e833059afaee3,Jorge,Martínez,jorge@email.com,ACTIVE,014cf019-e8d4-4a98-83a9-9b3e11b6efa3,[],[],[],2025-01-08 16:59:23.916,2025-01-08 16:59:23.916,0,,,,,,,,1
84dee9a6-a349-4828-928a-d543566a031d,Jorge Martínez,677c23b98f6e833059afaee3,Jorge,Martínez,jorge2@email.com,ACTIVE,a2eab613-ee24-49c8-90b4-228753463189,[],[],[],2025-01-08 17:29:33.184,2025-01-08 17:29:33.184,0,,,,,,,,1
04860b5a-ce85-40a3-95ed-e358c1bee0e7,Jorge Martínez,677c23b98f6e833059afaee3,Jorge,Martínez,jorge4@email.com,ACTIVE,a19765a4-ee28-47a3-b167-cbe1b4bea8b6,[],[],[],2025-01-09 15:32:54.595,2025-01-09 15:32:54.595,0,,,,,,[],,1
3ec4f54c-f33b-4092-ae92-17fb7131834a,Jorge Martínez,677c23b98f6e833059afaee3,Jorge,Martínez,jorge6@email.com,ACTIVE,1f2952c1-7ece-4b34-bf54-db56484896fd,[],[],[],2025-01-09 22:34:08.487,2025-01-09 22:34:08.487,0,,,,,,[],,1
