_id,name,type,given_name,family_name,primary_email_address,state,credential,clinics,addresses,phone_numbers,email_addresses,createdAt,updatedAt,__v,birth_date,gender,notes,primary_phone_number
154be181-6bed-4ebd-bbe3-aeacf5fcf7ef,Marta Castro,6785a2ebcc83a99047c4e3f7,Marta,Castro,marta.castro@gmail.com,ACTIVE,592f3907-b702-4309-850e-bcf75c611bf8,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'marta.castro@gmail.com', 'type': 'work'}]",2025-01-14 02:47:31.442,2025-01-16 03:36:44.767,0,1/1/1980,MALE,Aditional notes,123456789
5ee9ddbe-0da3-40d7-b20a-d398026320cf,Jorge Ramírez,6785a2ebcc83a99047c4e3f7,Jorge,Ramírez,jorge.ramírez@gmail.com,ACTIVE,91864dc3-b582-44f3-ab4d-265249dc13ad,['cfcac18c-f46b-410a-9fad-dd9778955387'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'jorge.ramírez@gmail.com', 'type': 'work'}]",2025-01-14 02:47:35.637,2025-01-16 03:36:45.380,0,1/1/1980,OTHER,Aditional notes,123456789
c93f03b1-c9be-4155-922d-9babaec4e392,Rosa Díaz,6785a2ebcc83a99047c4e3f7,Rosa,Díaz,rosa.díaz@gmail.com,ACTIVE,5251319a-237e-431c-ba7f-bd81c22dde47,['ea20e6f0-363f-42f6-8ac6-213e8ae0c1e4'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'rosa.díaz@gmail.com', 'type': 'work'}]",2025-01-14 02:47:39.876,2025-01-16 03:36:45.681,0,1/1/1980,OTHER,Aditional notes,123456789
3c5f5a10-60e0-4a98-bf47-b9c3591e19d7,Rafael Castro,6785a2ebcc83a99047c4e3f7,Rafael,Castro,rafael.castro@gmail.com,ACTIVE,bce53fd3-aaab-44d9-a410-7034eac5967b,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'rafael.castro@gmail.com', 'type': 'work'}]",2025-01-14 02:47:43.911,2025-01-16 03:36:45.982,0,1/1/1980,MALE,Aditional notes,123456789
cd6d27be-23db-49f1-96e9-2c2cb5632f88,Francisco Castro,6785a2ebcc83a99047c4e3f7,Francisco,Castro,francisco.castro@gmail.com,ACTIVE,0266afec-e291-44fd-885e-1aef174f2c41,['cfcac18c-f46b-410a-9fad-dd9778955387'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'francisco.castro@gmail.com', 'type': 'work'}]",2025-01-14 02:47:48.062,2025-01-16 03:36:46.877,0,1/1/1980,FEMALE,Aditional notes,123456789
cd16bf91-8df8-4702-9212-179aa97cf0fb,Elena Ortega,6785a2ebcc83a99047c4e3f7,Elena,Ortega,elena.ortega@gmail.com,ACTIVE,ef3f3a42-fdcf-4dc1-93d2-1e56db817373,['2e8ecac2-db84-417b-8d07-a5749f15ce43'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'elena.ortega@gmail.com', 'type': 'work'}]",2025-01-14 02:47:52.059,2025-01-16 03:36:47.189,0,1/1/1980,FEMALE,Aditional notes,123456789
c83ce4e4-f8a3-4c57-9245-443f6898beaf,Luis Castro,6785a2ebcc83a99047c4e3f7,Luis,Castro,luis.castro@gmail.com,ACTIVE,6cb99e94-4057-4e58-bfc5-94b3c1851278,['cfcac18c-f46b-410a-9fad-dd9778955387'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'luis.castro@gmail.com', 'type': 'work'}]",2025-01-14 02:47:56.240,2025-01-16 03:36:47.532,0,1/1/1980,MALE,Aditional notes,123456789
db6c6a78-9d3b-4018-b29e-28cf2459b40f,Sara González,6785a2ebcc83a99047c4e3f7,Sara,González,sara.gonzález@gmail.com,ACTIVE,8e5d95f4-44c7-4b6b-a9fc-7461a602f636,['99ff61b3-8969-490c-9931-a4549378b4ab'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'sara.gonzález@gmail.com', 'type': 'work'}]",2025-01-14 02:47:59.633,2025-01-16 03:36:47.851,0,1/1/1980,OTHER,Aditional notes,123456789
3098c4a6-4864-4854-8afa-994621b18549,Antonio Martínez,6785a2ebcc83a99047c4e3f7,Antonio,Martínez,antonio.martínez@gmail.com,ACTIVE,bfd29d89-c09d-46c8-ae62-0a4d18c1b1f7,['b0516ea5-e995-4f98-ab14-a8a7cb579c22'],"[{'street_address': '123 Main St', 'city': 'Springfield', 'state': 'Illinois', 'postal_code': '62701', 'country_code': 'US', 'type': 'home'}]","[{'number': '123456789', 'type': 'mobile'}]","[{'address': 'antonio.martínez@gmail.com', 'type': 'work'}]",2025-01-14 02:48:02.838,2025-01-16 03:36:48.170,0,1/1/1980,OTHER,Aditional notes,123456789
2314cd49-8c5a-48cb-9bb8-ff5676da154e,Jorge Martinez,6785a2ebcc83a99047c4e3f7,Jorge,Martinez,jorgemartinez.jam@gmail.com,ACTIVE,90bfbb41-4980-4196-b646-716ec118a711,[],[],[],[],2025-01-14 16:22:53.916,2025-01-14 16:22:53.916,0,,,,
9cb519ae-85de-48b1-86bd-3771ecf8cb19,Jorge Martínez,6785a2ebcc83a99047c4e3f7,Jorge,Martínez,jorge@email.com,ACTIVE,3eb99fdc-8c5e-47f4-a54f-ff2ac95aed1c,[],[],[],[],2025-01-14 16:31:25.405,2025-01-14 16:31:25.405,0,,,,
853da449-2fa2-4529-a26d-eebafc0a5765,Martínez Jorge,6785a2ebcc83a99047c4e3f7,Martínez,Jorge,jorge1@email.com,ACTIVE,f15310ea-d965-4bfc-a6c2-c21a23059089,[],[],[],[],2025-01-14 18:15:47.150,2025-01-14 18:15:47.150,0,,,,
5b28fc00-ec84-4af3-b3b1-fc35a10d048c,Martínez Jorge,6785a2ebcc83a99047c4e3f7,Martínez,Jorge,jorge2@email.com,ACTIVE,3ccf8a12-7411-46a8-a860-3f7d8c6cb8c3,[],[],[],[],2025-01-14 18:52:41.814,2025-01-14 18:52:41.814,0,,,,
02b40c88-2709-49ad-ad12-ad4f0968ad11,Camarena Frank,6785a2ebcc83a99047c4e3f7,Camarena,Frank,f10frank@msn.com,ACTIVE,fd97bb91-0731-4fb6-98fc-26d372b38292,[],[],[],[],2025-01-14 19:11:20.599,2025-01-14 19:11:20.599,0,,,,
6aff2788-92c8-416b-bc07-aeda61383094,Jose Antonio Rojas,6785a2ebcc83a99047c4e3f7,Jose Antonio,Rojas,jue16571@gmail.com,ACTIVE,3a44c0c0-a961-4883-886d-db3676f1f598,[],[],[],[],2025-01-14 21:29:58.526,2025-01-14 21:29:58.526,0,,,,
7e09142b-f1be-4d85-8739-b922123695e1,Frank Camarena,6785a2ebcc83a99047c4e3f4,Frank,Camarena,frank@email.com,ACTIVE,4a322332-413c-4101-9802-3177e2ab6003,[],[],[],[],2025-01-15 00:11:25.188,2025-01-15 00:11:25.188,0,,,,
5c293185-1bbc-48f3-865c-120224c98309,Jorge Martínez,6785a2ebcc83a99047c4e3f4,Jorge,Martínez,jorgeadmin@email.com,ACTIVE,c1e0f892-6f37-45dd-ab5f-678d34227c69,[],[],[],[],2025-01-16 01:48:16.123,2025-01-16 01:48:16.123,0,,,,
